id,province_name,city_name,area_name,address,shop_name,site_type,site_type_code,lng_wgs84,lat_wgs84
151,北京市,北京市,朝阳区,亚运村北苑路甲13号,上品+(奥运村店),购物服务;商场;购物中心,60101,116.4106864,40.03016738
152,北京市,北京市,朝阳区,西坝河南里17号楼,燕丰商场(左家庄西街),购物服务;商场;普通商场,60102,116.4331877,39.95858604
153,北京市,北京市,朝阳区,朝阳公园南路8号,棕榈泉生活广场,购物服务;商场;购物中心,60101,116.4726879,39.93095437
154,北京市,北京市,朝阳区,建国门外大街1号,国贸商城,购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,116.4532187,39.90960087
155,北京市,北京市,朝阳区,广顺北大街16号,望京华彩商业中心,购物服务;商场;购物中心,60101,116.4627454,40.00952131
156,北京市,北京市,朝阳区,慈云寺北里210号,未来汇,购物服务;商场;购物中心,60101,116.4861256,39.91482888
157,北京市,北京市,朝阳区,太阳宫中路12号,凯德MALL(太阳宫店),购物服务;商场;购物中心,60101,116.4413261,39.96996903
158,北京市,北京市,朝阳区,青年路32号,益民购物中心(地铁青年路站),购物服务;商场;购物中心|购物服务;超级市场;超市,060101|060400,116.5121822,39.92129848
159,北京市,北京市,朝阳区,来广营香宾路66-1号欧尚4层,上品折扣(来广营店),购物服务;商场;普通商场,60102,116.4581507,40.01517141
160,北京市,北京市,朝阳区,大屯里307-318号,金泉时代广场(装修中),购物服务;商场;购物中心,60101,116.4089359,40.00372277
161,北京市,北京市,朝阳区,民族园路2号,唐人街购物广场,购物服务;商场;购物中心,60101,116.3844098,39.97975806
162,北京市,北京市,朝阳区,东四环中路193号附近,芳圆里ID MALL,购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,116.4820115,39.88767798
163,北京市,北京市,朝阳区,朝阳门外大街三丰北里2号楼,悠唐购物中心,购物服务;商场;购物中心,60101,116.4327145,39.92026081
164,北京市,北京市,朝阳区,东方东路19号亮马桥外交公寓B区,The Grand Summit官舍,购物服务;商场;普通商场|体育休闲服务;休闲场所;休闲场所,060102|080500,116.4577185,39.95036001
165,北京市,北京市,朝阳区,光华路1号嘉里中心,嘉里商场,购物服务;商场;购物中心,60101,116.4531531,39.91286558
166,北京市,北京市,朝阳区,富力又一城南,世纪华联购物中心(富力又一城店),购物服务;商场;购物中心,60101,116.5579473,39.84744402
167,北京市,北京市,朝阳区,双柳北街38号,家有购物集团,购物服务;商场;购物中心,60101,116.561249,39.90295687
168,北京市,北京市,朝阳区,周家庄路与大羊坊路交叉口西南100米,古隆盛生活用品广场,购物服务;商场;普通商场,60102,116.4654065,39.8573029
169,北京市,北京市,朝阳区,常通路2号院1号楼,长楹天街购物中心-东区,购物服务;商场;商场,60100,116.5961989,39.92413012
170,北京市,北京市,朝阳区,金盏乡森林公园东1号斯普瑞斯奥特莱斯B区1层,老佛爷百货,购物服务;商场;普通商场,60102,116.5905253,40.01128096
171,北京市,北京市,朝阳区,红坊路6号,华创生活广场(鸿博店),购物服务;商场;普通商场,60102,116.4681557,39.82739111
172,北京市,北京市,朝阳区,北辰东路8号时代名门商场B1层,名门多福生活广场(时代名门商场店),购物服务;商场;普通商场,60102,116.4003693,39.99036294
173,北京市,北京市,朝阳区,新东路1号,北京外交人员免税商店(分店),购物服务;商场;免税品店,60103,116.4438209,39.94297202
174,北京市,北京市,朝阳区,慧忠路3号院,天阳恒瑞广场,购物服务;商场;普通商场,60102,116.405276,39.9941972
175,北京市,北京市,朝阳区,机场西路2号航站楼F1层,日上免税行(2号航站楼),购物服务;商场;免税品店,60103,116.5883894,40.07819909
176,北京市,北京市,朝阳区,湖景东路9号,天虹商场(北京新奥店),购物服务;商场;普通商场,60102,116.3897699,39.9999981
177,北京市,北京市,朝阳区,周家庄路与大羊坊路交叉口西南100米,古隆盛生活用品广场,购物服务;商场;普通商场,60102,116.4654065,39.8573029
178,北京市,北京市,朝阳区,常通路2号院1号楼,长楹天街购物中心-东区,购物服务;商场;商场,60100,116.5961989,39.92413012
179,北京市,北京市,朝阳区,光华路9号,世贸天阶南区,购物服务;商场;购物中心,60101,116.4459572,39.91476156
180,北京市,北京市,朝阳区,朝阳公园路6号,蓝色港湾国际商区-南区,购物服务;商场;购物中心,60101,116.4701206,39.94756158
181,北京市,北京市,朝阳区,金盏乡森林公园东1号斯普瑞斯奥特莱斯B区1层,老佛爷百货,购物服务;商场;普通商场,60102,116.5905253,40.01128096
182,北京市,北京市,朝阳区,红坊路6号,华创生活广场(鸿博店),购物服务;商场;普通商场,60102,116.4681557,39.82739111
183,北京市,北京市,朝阳区,双桥,天兰LifeStyle(双桥店),购物服务;商场;购物中心,60101,116.5705715,39.90767735
