id,province_name,city_name,area_name,address,shop_name,site_type,site_type_code,lng_wgs84,lat_wgs84,fnid
288,北京市,北京市,朝阳区,朝阳门外大街8号,蓝岛大厦西区,购物服务;商场;普通商场,60102,116.44122,39.92123076,151716
289,北京市,北京市,朝阳区,机场西路2号航站楼F1层,进境免税店(2号航站楼),购物服务;商场;免税品店,60103,116.5886623,40.07824313,201032
290,北京市,北京市,朝阳区,东四环中路78号(四惠),大成国际遛99商城,购物服务;商场;商场,60100,116.48579840000002,39.89821563,144591
291,北京市,北京市,朝阳区,建国路郎家园甲10号楼,万联广场,购物服务;商场;普通商场,60102,116.4663988,39.90653214,146727
292,北京市,北京市,朝阳区,建国门外大街2号,北京银泰中心in01,购物服务;商场;购物中心,60101,116.4531409,39.90604884,146722
293,北京市,北京市,朝阳区,建国路91号金地广场B1,米欧米miomi美瞳连锁金地购物中心,购物服务;商场;购物中心,60101,116.46856609999999,39.90791494,147441
294,北京市,北京市,朝阳区,建国路77号,华贸购物中心西区,购物服务;商场;购物中心,60101,116.4741539,39.90791099,147443
295,北京市,北京市,朝阳区,三里屯世贸工三旁,世贸广场购物中心,购物服务;商场;购物中心,60101,116.4433398,39.93354343,155287
296,北京市,北京市,朝阳区,新源南路甲2号,昆仑汇,购物服务;商场;购物中心,60101,116.45234140000001,39.94669233,159574
297,北京市,北京市,朝阳区,武基路96号,瑞兴隆商业广场,购物服务;商场;普通商场,60102,116.50500159999999,39.84327553,126748
298,北京市,北京市,朝阳区,金盏乡森林公园东1号斯普瑞斯奥特莱斯,斯普瑞斯奥特莱斯1期,购物服务;商场;购物中心,60101,116.59034340000001,40.010108,179613
299,北京市,北京市,朝阳区,管庄路甲1号管庄刨花板市场,金时代时尚购物中心,购物服务;商场;购物中心,60101,116.58538030000001,39.91305716,148909
300,北京市,北京市,朝阳区,劲松中街120-394号附近,京客隆,购物服务;商场;普通商场,60102,116.44984309999998,39.8827054,139581
301,北京市,北京市,朝阳区,朝阳门外大街8号(近东大桥),蓝岛大厦(东区),购物服务;商场;购物中心,60101,116.4432923,39.92103884,151717
302,北京市,北京市,朝阳区,东三环中路65号,北京富力广场购物中心,购物服务;商场;购物中心,60101,116.4544835,39.89415253,143153
303,北京市,北京市,朝阳区,大屯路慧忠里103号洛克时代b座1层,安居乐商城,购物服务;商场;普通商场,60102,116.40012390000001,40.00091545,176692
305,北京市,北京市,朝阳区,湖光中街甲6号港旅大厦B1层,乐客安商城,购物服务;商场;普通商场,60102,116.45832479999999,39.99536471,175284
306,北京市,北京市,朝阳区,建国门外大街甲5号,贵友大厦(建外店),购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,116.4448882,39.90773864,147433
307,北京市,北京市,朝阳区,安慧里二区9号楼,万龙商场,购物服务;商场;普通商场,60102,116.40185159999999,39.99233917,173837
308,北京市,北京市,朝阳区,望京西园430,望京休闲广场,购物服务;商场;普通商场,60102,116.4649617,39.99544473,175286
309,北京市,北京市,朝阳区,朝阳门外大街26号(昆泰大厦对面),朝外MEN雅宝商城,购物服务;商场;购物中心,60101,116.4355847,39.92088853,151714
310,北京市,北京市,朝阳区,姚家园路101号,新七彩商业中心,购物服务;商场;购物中心,60101,116.5018946,39.93587594,156021
311,北京市,北京市,朝阳区,广顺北大街33号,华联商厦(望京店),购物服务;商场;购物中心,60101,116.46287020000001,39.99083944,173857
312,北京市,北京市,朝阳区,朝阳门外大街日坛北路17号,日坛国际贸易中心,购物服务;商场;购物中心,60101,116.4361112,39.91788856,150286
313,北京市,北京市,朝阳区,芳园西路2号,金街商城,购物服务;商场;普通商场,60102,116.4761822,39.97388556,168150
314,北京市,北京市,朝阳区,亮马桥路(东风桥西北角),爱家国际商业中心(建设中),购物服务;商场;购物中心,60101,116.47770390000001,39.9564906,162438
315,北京市,北京市,朝阳区,东四环华侨城维吉奥商业街,欢乐广场,购物服务;商场;普通商场,60102,116.49557040000002,39.86601528,133885
316,北京市,北京市,朝阳区,朝外大街8号,蓝岛大厦(朝阳店),购物服务;商场;普通商场,60102,116.4430788,39.92101042,151717
317,北京市,北京市,朝阳区,民族园路2号唐人街外贸原单商城,秀水奥莱,购物服务;商场;普通商场,60102,116.38426869999999,39.98081709,170261
318,北京市,北京市,朝阳区,东大桥路8号,SOHO尚都,购物服务;商场;购物中心,60101,116.4453081,39.91755309,150289
319,北京市,北京市,朝阳区,朝外小庄6号(近中国第一商城),中国第一商城阳光鑫隆外贸商城,购物服务;商场;普通商场,60102,116.46473909999999,39.91446739,149582
320,北京市,北京市,朝阳区,新东路12号院3号楼星天地酒店2层,星天地(三里屯店),购物服务;商场;购物中心,60101,116.4449298,39.93568357,156001
